Invoice No,Distributor Code,Customer Code,Route Code,Product Index,Product Code,,Product Description,UOM Code,Selling Type,Default UOM,Product Quantity,MRP,Product List Price,UOM List Price,Gross Amount,Product Discount,Promo Discount,SLS Discount,Customer Group Discount,Discount Amount,Amount After SKU Disc,Customer Discount,Total Tax Amount,Total Net Amount,SO Number,Document Type,Invoice Status,Invoice Date,GST Code,GST Rate,Backend Customer Ref No,Distributor User Defined 1,Distributor User Defined 2,Distributor User Defined 3,Distributor User Defined 4,Distributor User Defined 5,Distributor User Defined 1,Distributor User Defined 2,Distributor User Defined 3,Distributor User Defined 4,Distributor User Defined 5,Smallest UOM Quantity,Picklist Indicator,Outlet Type,Segmentation,Outlet Program,Route Plan Code & Name,VAT,Add VAT,HSN Code,Route Segmentation,Route Mobile Number
IN001078,7880336,CT0010043496,SHA1000,8,384663,0384663,Jik Bleach 1.5L(New Pack) *8,CA,S,CA,2,0,4926.11,4926.11,9852.22,0,0,0,0,0,9852.22,0,1576.36,11428.58,SOSHA1000000024,Invoice,Invoiced,17/03/2025,,,,,,,,,,,,,,16,Picked,DTR Van-D,,,,,,,,
IN000904,7880336,CT0010054391,SHA1000,18,3049808,3049808,DETTOL LIQUID 12*1000ML,OU,S,CA,6,0,23041,1920.08,11520.48,0,0,0,0,0,11520.48,0,0,11520.48,SOSHA1000000019,Invoice,Invoiced,13/03/2025,,,,,,,,,,,,,,6,Picked,Other Supermarts-D,,,,,,,,
IN000904,7880336,CT0010054391,SHA1000,31,384671,0384671,Jik Bleach Regular 5Lt *4,CA,S,CA,2,0,5849.75,5849.75,11699.5,0,0,0,0,0,11699.5,0,0,11699.5,SOSHA1000000019,Invoice,Invoiced,13/03/2025,,,,,,,,,,,,,,8,Picked,Other Supermarts-D,,,,,,,,
IN001287,7880336,CT0010047503,SHA1000,44,8149564,8149564,Dettol Soap Cool 175Gm 2+1 Promo 3S*16,CA,S,CA,1,0,10123,10123,10123,0,0,0,0,0,10123,0,1619.68,11742.68,SOSHA1000000029,Invoice,Invoiced,20/03/2025,,,,,,,,,,,,,,16,Picked,Medium Supermarket-D,,,,,,,,
IN000903,7880336,CT0010054388,SHA1000,36,3242065,3242065,DETTOL SOAP COOL 175GX2,CA,S,CA,1,0,10252,10252,10252,0,0,0,0,0,10252,0,1640.32,11892.32,SOSHA1000000018,Invoice,Invoiced,13/03/2025,,,,,,,,,,,,,,24,Picked,Medium Supermarket-D,,,,,,,,
IN000903,7880336,CT0010054388,SHA1000,37,3242066,3242066,DETTOL SOAP SKINCARE 175GX2,CA,S,CA,1,0,10252,10252,10252,0,0,0,0,0,10252,0,1640.32,11892.32,SOSHA1000000018,Invoice,Invoiced,13/03/2025,,,,,,,,,,,,,,24,Picked,Medium Supermarket-D,,,,,,,,
IN000903,7880336,CT0010054388,SHA1000,39,3244646,3244646,DETTOL SOAP HERBAL 175GX2,CA,S,CA,1,0,10252,10252,10252,0,0,0,0,0,10252,0,1640.32,11892.32,SOSHA1000000018,Invoice,Invoiced,13/03/2025,,,,,,,,,,,,,,24,Picked,Medium Supermarket-D,,,,,,,,
IN000903,7880336,CT0010054388,SHA1000,57,3252290,3252290,HARPIC TECHNO FLORAL 500ML*24,CA,S,CA,1,0,10344.83,10344.83,10344.83,0,0,0,0,0,10344.83,0,1655.17,12000,SOSHA1000000018,Invoice,Invoiced,13/03/2025,,,,,,,,,,,,,,24,Picked,Medium Supermarket-D,,,,,,,,
IN000151,7880336,CT0010054009,SHA1001,4,384686,0384686,Jik Colours 750Ml *18,CA,S,CA,1,0,10391.01,10391.01,10391.01,0,0,0,0,0,10391.01,0,1662.56,12053.57,SOSHA1001000016,Invoice,Invoiced,04/03/2025,,,,,,,,,,,,,,18,Picked,DTR Van-D,,,,,,,,
IN000762,7880336,CT0010041884,SHA1005,5,384686,0384686,Jik Colours 750Ml *18,CA,S,CA,1,0,10391.01,10391.01,10391.01,0,0,0,0,0,10391.01,0,1662.56,12053.57,SOSHA1005000092,Invoice,Invoiced,11/03/2025,,,,,,,,,,,,,,18,Picked,DTR Van-D,,,,,,,,
IN000903,7880336,CT0010054388,SHA1000,25,384686,0384686,Jik Colours 750Ml *18,CA,S,CA,1,0,10391.01,10391.01,10391.01,0,0,0,0,0,10391.01,0,1662.56,12053.57,SOSHA1000000018,Invoice,Invoiced,13/03/2025,,,,,,,,,,,,,,18,Picked,Medium Supermarket-D,,,,,,,,
IN000460,7880336,CT0010046542,SHA1005,9,299713,0299713,Harpic Power Plus 500Ml*24,CA,S,CA,1,0,11083.74,11083.74,11083.74,665.02,665.02,0,0,665.02,10418.72,0,1667,12085.72,SOSHA1005000057,Invoice,Invoiced,06/03/2025,,,,,,,,,,,,,,24,Picked,DTR Van-D,,,,,,,,
IN000823,7880336,CT0010041963,SHA1001,10,299713,0299713,Harpic Power Plus 500Ml*24,CA,S,CA,1,0,11083.74,11083.74,11083.74,665.02,665.02,0,0,665.02,10418.72,0,1667,12085.72,SOSHA1001000148,Invoice,Invoiced,12/03/2025,,,,,,,,,,,,,,24,Picked,DTR Van-D,,,,,,,,
IN000962,7880336,CT0010054433,SHA1006,4,8142129,8142129,Mortein  Mos Repellant Liq. Led Comp 30N *12,CA,S,CA,1,0,10439.73,10439.73,10439.73,0,0,0,0,0,10439.73,0,1670.36,12110.09,SOSHA1006000186,Invoice,Invoiced,13/03/2025,,,,,,,,,,,,,,12,Picked,DTR Van-D,,,,,,,,
IN000976,7880336,CT0010045687,SHA1000,3,366163,0366163,Dettol Soap Original 72*60G,CA,S,CA,3,0,3986,3986,11958,478.32,1434.96,0,0,1434.96,10523.04,0,1683.69,12206.73,SOSHA1000000021,Invoice,Invoiced,14/03/2025,,,,,,,,,,,,,,216,Picked,DTR Van-D,,,,,,,,
IN000701,7880336,CT0010047492,SHA1000,21,3299176,3299176,Dettol soap Eventone 165g,CA,S,EA,1,0,220,10560,10560,0,0,0,0,0,10560,0,1689.6,12249.6,SOSHA1000000015,Invoice,Invoiced,11/03/2025,,,,,,,,,,,,,,48,Picked,Medium Supermarket-D,,,,,,,,
IN000903,7880336,CT0010054388,SHA1000,47,3299176,3299176,Dettol soap Eventone 165g,CA,S,EA,1,0,220,10560,10560,0,0,0,0,0,10560,0,1689.6,12249.6,SOSHA1000000018,Invoice,Invoiced,13/03/2025,,,,,,,,,,,,,,48,Picked,Medium Supermarket-D,,,,,,,,
IN000174,7880336,CT0010045388,SHA1004,12,299711,0299711,Harpic Power Plus 1Litre*12,CA,S,CA,1,0,10621.92,10621.92,10621.92,0,0,0,0,0,10621.92,0,1699.51,12321.43,SOSHA1004000011,Invoice,Invoiced,04/03/2025,,,,,,,,,,,,,,12,Picked,DTR Van-D,,,,,,,,
IN000962,7880336,CT0010054433,SHA1006,41,299711,0299711,Harpic Power Plus 1Litre*12,CA,S,CA,1,0,10621.92,10621.92,10621.92,0,0,0,0,0,10621.92,0,1699.51,12321.43,SOSHA1006000186,Invoice,Invoiced,13/03/2025,,,,,,,,,,,,,,12,Picked,DTR Van-D,,,,,,,,
IN000903,7880336,CT0010054388,SHA1000,2,349130,0349130,Mortein Doom P.Gard Aik Lemon 12*100Ml,CA,S,CA,5,0,2163.01,2163.01,10815.05,0,0,0,0,0,10815.05,0,1730.41,12545.46,SOSHA1000000018,Invoice,Invoiced,13/03/2025,,,,,,,,,,,,,,60,Picked,Medium Supermarket-D,,,,,,,,
IN000701,7880336,CT0010047492,SHA1000,23,77928,0077928,Harpic Citrus 500Ml*24,CA,S,CA,1,0,11083.74,11083.74,11083.74,0,0,0,0,0,11083.74,0,1773.4,12857.14,SOSHA1000000015,Invoice,Invoiced,11/03/2025,,,,,,,,,,,,,,24,Picked,Medium Supermarket-D,,,,,,,,
IN000701,7880336,CT0010047492,SHA1000,24,77933,0077933,Harpic Pine 500Ml *24,CA,S,CA,1,0,11083.74,11083.74,11083.74,0,0,0,0,0,11083.74,0,1773.4,12857.14,SOSHA1000000015,Invoice,Invoiced,11/03/2025,,,,,,,,,,,,,,24,Picked,Medium Supermarket-D,,,,,,,,
IN001510,7880336,CT0010047491,SHA1000,21,299719,0299719,HARPIC POWERPLUS CITRUS 500ML*24,CA,S,CA,1,0,11083.74,11083.74,11083.74,0,0,0,0,0,11083.74,0,1773.4,12857.14,SOSHA1000000032,Invoice,Invoiced,21/03/2025,,,,,,,,,,,,,,24,Unpick,Wholesale-D,,,,,,,,
IN000701,7880336,CT0010047492,SHA1000,17,366165,0366165,Dettol Soap Original 48*175G,CA,S,CA,1,0,11184,11184,11184,0,0,0,0,0,11184,0,1789.44,12973.44,SOSHA1000000015,Invoice,Invoiced,11/03/2025,,,,,,,,,,,,,,48,Picked,Medium Supermarket-D,,,,,,,,
IN000701,7880336,CT0010047492,SHA1000,20,3299086,3299086,Dettol soap cool 165g,CA,S,EA,1,0,233,11184,11184,0,0,0,0,0,11184,0,1789.44,12973.44,SOSHA1000000015,Invoice,Invoiced,11/03/2025,,,,,,,,,,,,,,48,Picked,Medium Supermarket-D,,,,,,,,
IN000903,7880336,CT0010054388,SHA1000,45,3299086,3299086,Dettol soap cool 165g,CA,S,EA,1,0,233,11184,11184,0,0,0,0,0,11184,0,1789.44,12973.44,SOSHA1000000018,Invoice,Invoiced,13/03/2025,,,,,,,,,,,,,,48,Picked,Medium Supermarket-D,,,,,,,,
IN000903,7880336,CT0010054388,SHA1000,46,3299087,3299087,Dettol soap Skincare 165g,CA,S,EA,1,0,233,11184,11184,0,0,0,0,0,11184,0,1789.44,12973.44,SOSHA1000000018,Invoice,Invoiced,13/03/2025,,,,,,,,,,,,,,48,Picked,Medium Supermarket-D,,,,,,,,
IN001287,7880336,CT0010047503,SHA1000,34,366165,0366165,Dettol Soap Original 48*175G,CA,S,CA,1,0,11184,11184,11184,0,0,0,0,0,11184,0,1789.44,12973.44,SOSHA1000000029,Invoice,Invoiced,20/03/2025,,,,,,,,,,,,,,48,Picked,Medium Supermarket-D,,,,,,,,
IN001078,7880336,CT0010043496,SHA1000,4,349313,0349313,Mortein Doom P.Gard Aik Lemon 12*400Ml,CA,S,CA,1,0,12225.71,12225.71,12225.71,1014.73,1014.73,0,0,1014.73,11210.98,0,1793.76,13004.74,SOSHA1000000024,Invoice,Invoiced,17/03/2025,,,,,,,,,,,,,,12,Picked,DTR Van-D,,,,,,,,
IN000903,7880336,CT0010054388,SHA1000,40,3249063,3249063,DETTOL SOAP SKINCARE 125G,CA,S,CA,1,0,11285.27,11285.27,11285.27,0,0,0,0,0,11285.27,0,1805.64,13090.91,SOSHA1000000018,Invoice,Invoiced,13/03/2025,,,,,,,,,,,,,,72,Picked,Medium Supermarket-D,,,,,,,,
IN000977,7880336,CT0010047497,SHA1000,14,3249064,3249064,DETTOL SOAP HERBAL 125G,CA,S,CA,1,0,11285.27,11285.27,11285.27,0,0,0,0,0,11285.27,0,1805.64,13090.91,SOSHA1000000022,Invoice,Invoiced,14/03/2025,,,,,,,,,,,,,,72,Picked,Medium Supermarket-D,,,,,,,,
IN001287,7880336,CT0010047503,SHA1000,38,3249064,3249064,DETTOL SOAP HERBAL 125G,CA,S,CA,1,0,11285.27,11285.27,11285.27,0,0,0,0,0,11285.27,0,1805.64,13090.91,SOSHA1000000029,Invoice,Invoiced,20/03/2025,,,,,,,,,,,,,,72,Picked,Medium Supermarket-D,,,,,,,,
IN000902,7880336,CT0010049475,SHA1000,8,8055074,8055074,Veet Cream Sensitive 72*50Gm,OU,S,CA,24,0,33856,470.22,11285.28,0,0,0,0,0,11285.28,0,1805.64,13090.92,SOSHA1000000016,Invoice,Invoiced,13/03/2025,,,,,,,,,,,,,,24,Picked,Other Supermarts-D,,,,,,,,
IN000902,7880336,CT0010049475,SHA1000,9,8055075,8055075,Veet Cream Normal 72*50Gm,OU,S,CA,24,0,33856,470.22,11285.28,0,0,0,0,0,11285.28,0,1805.64,13090.92,SOSHA1000000016,Invoice,Invoiced,13/03/2025,,,,,,,,,,,,,,24,Picked,Other Supermarts-D,,,,,,,,
IN001287,7880336,CT0010047503,SHA1000,19,8055074,8055074,Veet Cream Sensitive 72*50Gm,OU,S,CA,24,0,33856,470.22,11285.28,0,0,0,0,0,11285.28,0,1805.64,13090.92,SOSHA1000000029,Invoice,Invoiced,20/03/2025,,,,,,,,,,,,,,24,Picked,Medium Supermarket-D,,,,,,,,
IN001287,7880336,CT0010047503,SHA1000,20,8055075,8055075,Veet Cream Normal 72*50Gm,OU,S,CA,24,0,33856,470.22,11285.28,0,0,0,0,0,11285.28,0,1805.64,13090.92,SOSHA1000000029,Invoice,Invoiced,20/03/2025,,,,,,,,,,,,,,24,Picked,Medium Supermarket-D,,,,,,,,
IN001287,7880336,CT0010047503,SHA1000,16,3049805,3049805,DETTOL LIQUID 72*125ML,OU,S,CA,36,0,22571,313.49,11285.64,0,0,0,0,0,11285.64,0,1805.7,13091.34,SOSHA1000000029,Invoice,Invoiced,20/03/2025,,,,,,,,,,,,,,36,Picked,Medium Supermarket-D,,,,,,,,
IN001078,7880336,CT0010043496,SHA1000,31,3053889,3053889,HARPIC P/PLUS 500ML+200ML*12,CA,S,CA,2,0,5726,5726,11452,0,0,0,0,0,11452,0,1832.32,13284.32,SOSHA1000000024,Invoice,Invoiced,17/03/2025,,,,,,,,,,,,,,24,Picked,DTR Van-D,,,,,,,,
IN001287,7880336,CT0010047503,SHA1000,50,3053889,3053889,HARPIC P/PLUS 500ML+200ML*12,CA,S,CA,2,0,5726,5726,11452,0,0,0,0,0,11452,0,1832.32,13284.32,SOSHA1000000029,Invoice,Invoiced,20/03/2025,,,,,,,,,,,,,,24,Picked,Medium Supermarket-D,,,,,,,,
IN000976,7880336,CT0010045687,SHA1000,2,238167,0238167,Jik Bleach Regular 70Ml *144,CA,S,CA,4,0,3218.39,3218.39,12873.56,289.655,1158.62,0,0,1158.62,11714.94,0,1874.39,13589.33,SOSHA1000000021,Invoice,Invoiced,14/03/2025,,,,,,,,,,,,,,576,Picked,DTR Van-D,,,,,,,,
IN000904,7880336,CT0010054391,SHA1000,3,330726,0330726,Mortein Doom Powergard Cik 12*400Ml,CA,S,CA,1,0,13636.36,13636.36,13636.36,0,0,0,0,0,13636.36,0,0,13636.36,SOSHA1000000019,Invoice,Invoiced,13/03/2025,,,,,,,,,,,,,,12,Picked,Other Supermarts-D,,,,,,,,
IN000213,7880336,CT0010043264,SHA1000,3,384658,0384658,Jik Bleach Regular 250Ml *18,CA,S,CA,5,0,2355.3,2355.3,11776.5,0,0,0,0,0,11776.5,0,1884.24,13660.74,SOSHA1000000012,Invoice,Invoiced,05/03/2025,,,,,,,,,,,,,,90,Picked,Wholesale-D,,,,,,,,
IN000903,7880336,CT0010054388,SHA1000,21,384658,0384658,Jik Bleach Regular 250Ml *18,CA,S,CA,5,0,2355.3,2355.3,11776.5,0,0,0,0,0,11776.5,0,1884.24,13660.74,SOSHA1000000018,Invoice,Invoiced,13/03/2025,,,,,,,,,,,,,,90,Picked,Medium Supermarket-D,,,,,,,,
IN000902,7880336,CT0010049475,SHA1000,15,3178721,3178721,JIK REGULAR 750ML + COLORS 750ML,CA,S,CA,2,0,5948,5948,11896,0,0,0,0,0,11896,0,1903.36,13799.36,SOSHA1000000016,Invoice,Invoiced,13/03/2025,,,,,,,,,,,,,,18,Picked,Other Supermarts-D,,,,,,,,
IN001287,7880336,CT0010047503,SHA1000,24,384677,0384677,Jik Lemon 750Ml *18,CA,S,CA,2,0,5957.51,5957.51,11915.02,0,0,0,0,0,11915.02,0,1906.4,13821.42,SOSHA1000000029,Invoice,Invoiced,20/03/2025,,,,,,,,,,,,,,36,Picked,Medium Supermarket-D,,,,,,,,
IN000701,7880336,CT0010047492,SHA1000,15,3277707,3277707,JIK REGULAR 750ML + 250ML,CA,S,CA,3,0,3972,3972,11916,0,0,0,0,0,11916,0,1906.56,13822.56,SOSHA1000000015,Invoice,Invoiced,11/03/2025,,,,,,,,,,,,,,36,Picked,Medium Supermarket-D,,,,,,,,
IN000902,7880336,CT0010049475,SHA1000,16,3277707,3277707,JIK REGULAR 750ML + 250ML,CA,S,CA,3,0,3972,3972,11916,0,0,0,0,0,11916,0,1906.56,13822.56,SOSHA1000000016,Invoice,Invoiced,13/03/2025,,,,,,,,,,,,,,36,Picked,Other Supermarts-D,,,,,,,,
IN000978,7880336,CT0010050026,SHA1000,3,349313,0349313,Mortein Doom P.Gard Aik Lemon 12*400Ml,CA,S,CA,1,0,12225.71,12225.71,12225.71,0,0,0,0,0,12225.71,0,1956.11,14181.82,SOSHA1000000023,Invoice,Invoiced,14/03/2025,,,,,,,,,,,,,,12,Picked,Other Supermarts-D,,,,,,,,
IN001287,7880336,CT0010047503,SHA1000,2,330725,0330725,Mortein Doom Powergard Aiko 12*400Ml,CA,S,CA,1,0,12225.71,12225.71,12225.71,0,0,0,0,0,12225.71,0,1956.11,14181.82,SOSHA1000000029,Invoice,Invoiced,20/03/2025,,,,,,,,,,,,,,12,Picked,Medium Supermarket-D,,,,,,,,
IN000904,7880336,CT0010054391,SHA1000,29,384663,0384663,Jik Bleach 1.5L(New Pack) *8,CA,S,CA,3,0,4926.11,4926.11,14778.33,0,0,0,0,0,14778.33,0,0,14778.33,SOSHA1000000019,Invoice,Invoiced,13/03/2025,,,,,,,,,,,,,,24,Picked,Other Supermarts-D,,,,,,,,
IN001287,7880336,CT0010047503,SHA1000,21,238167,0238167,Jik Bleach Regular 70Ml *144,CA,S,CA,4,0,3218.39,3218.39,12873.56,0,0,0,0,0,12873.56,0,2059.77,14933.33,SOSHA1000000029,Invoice,Invoiced,20/03/2025,,,,,,,,,,,,,,576,Picked,Medium Supermarket-D,,,,,,,,
IN000904,7880336,CT0010054391,SHA1000,38,3066839,3066839,Jik Colours 1.5L *8,CA,S,CA,2,0,7471.26,7471.26,14942.52,0,0,0,0,0,14942.52,0,0,14942.52,SOSHA1000000019,Invoice,Invoiced,13/03/2025,,,,,,,,,,,,,,16,Picked,Other Supermarts-D,,,,,,,,
IN001054,7880336,CT0010054457,SHA1006,1,330726,0330726,Mortein Doom Powergard Cik 12*400Ml,CA,S,CA,1,0,13636.36,13636.36,13636.36,0,0,0,0,0,13636.36,0,2181.82,15818.18,SOSHA1006000189,Invoice,Invoiced,14/03/2025,,,,,,,,,,,,,,12,Picked,DTR Van-D,,,,,,,,
IN001078,7880336,CT0010043496,SHA1000,1,330726,0330726,Mortein Doom Powergard Cik 12*400Ml,CA,S,CA,1,0,13636.36,13636.36,13636.36,0,0,0,0,0,13636.36,0,2181.82,15818.18,SOSHA1000000024,Invoice,Invoiced,17/03/2025,,,,,,,,,,,,,,12,Picked,DTR Van-D,,,,,,,,
IN001287,7880336,CT0010047503,SHA1000,31,3277709,3277709,JIK REGULAR 2250ML + 750ML,CA,S,CA,3,0,4618,4618,13854,0,0,0,0,0,13854,0,2216.64,16070.64,SOSHA1000000029,Invoice,Invoiced,20/03/2025,,,,,,,,,,,,,,18,Picked,Medium Supermarket-D,,,,,,,,
IN000701,7880336,CT0010047492,SHA1000,25,299714,0299714,Harpic Power Plus 200Ml *36,CA,S,CA,3,0,4655,4655,13965,0,0,0,0,0,13965,0,2234.4,16199.4,SOSHA1000000015,Invoice,Invoiced,11/03/2025,,,,,,,,,,,,,,108,Picked,Medium Supermarket-D,,,,,,,,
IN000721,7880336,CT0010054234,SHA1000,3,379665,0379665,Mortein Doom P.Gard Aik Lemon 12*600Ml,CA,S,CA,1,0,14107,14107,14107,0,0,0,0,0,14107,0,2257.12,16364.12,SOSHA1000000014,Invoice,Invoiced,11/03/2025,,,,,,,,,,,,,,12,Picked,Other Supermarts-D,,,,,,,,
IN001287,7880336,CT0010047503,SHA1000,22,384658,0384658,Jik Bleach Regular 250Ml *18,CA,S,CA,6,0,2355.3,2355.3,14131.8,0,0,0,0,0,14131.8,0,2261.09,16392.89,SOSHA1000000029,Invoice,Invoiced,20/03/2025,,,,,,,,,,,,,,108,Picked,Medium Supermarket-D,,,,,,,,
IN000904,7880336,CT0010054391,SHA1000,71,3053889,3053889,HARPIC P/PLUS 500ML+200ML*12,CA,S,CA,3,0,5726,5726,17178,0,0,0,0,0,17178,0,0,17178,SOSHA1000000019,Invoice,Invoiced,13/03/2025,,,,,,,,,,,,,,36,Picked,Other Supermarts-D,,,,,,,,
IN000904,7880336,CT0010054391,SHA1000,72,3053891,3053891,HARPIC P/PLUS CITRUS 500ML+200ML*12,CA,S,CA,3,0,5726.6,5726.6,17179.8,0,0,0,0,0,17179.8,0,0,17179.8,SOSHA1000000019,Invoice,Invoiced,13/03/2025,,,,,,,,,,,,,,36,Picked,Other Supermarts-D,,,,,,,,
IN000904,7880336,CT0010054391,SHA1000,32,384677,0384677,Jik Lemon 750Ml *18,CA,S,CA,3,0,5957.51,5957.51,17872.53,0,0,0,0,0,17872.53,0,0,17872.53,SOSHA1000000019,Invoice,Invoiced,13/03/2025,,,,,,,,,,,,,,54,Picked,Other Supermarts-D,,,,,,,,
IN000904,7880336,CT0010054391,SHA1000,45,366159,0366159,Dettol Soap Original 72*90Gm,CA,S,CA,2,0,9028,9028,18056,0,0,0,0,0,18056,0,0,18056,SOSHA1000000019,Invoice,Invoiced,13/03/2025,,,,,,,,,,,,,,144,Picked,Other Supermarts-D,,,,,,,,
IN000903,7880336,CT0010054388,SHA1000,26,384688,0384688,Jik Colours 2.25Lt *6,CA,S,CA,2,0,7850.99,7850.99,15701.98,0,0,0,0,0,15701.98,0,2512.32,18214.3,SOSHA1000000018,Invoice,Invoiced,13/03/2025,,,,,,,,,,,,,,12,Picked,Medium Supermarket-D,,,,,,,,
IN000904,7880336,CT0010054391,SHA1000,37,3031111,3031111,Jik Colours 5 Ltrs *4,CA,S,CA,2,0,9195.4,9195.4,18390.8,0,0,0,0,0,18390.8,0,0,18390.8,SOSHA1000000019,Invoice,Invoiced,13/03/2025,,,,,,,,,,,,,,8,Picked,Other Supermarts-D,,,,,,,,
IN000904,7880336,CT0010054391,SHA1000,42,3277709,3277709,JIK REGULAR 2250ML + 750ML,CA,S,CA,4,0,4618,4618,18472,0,0,0,0,0,18472,0,0,18472,SOSHA1000000019,Invoice,Invoiced,13/03/2025,,,,,,,,,,,,,,24,Picked,Other Supermarts-D,,,,,,,,
IN000728,7880336,CT0010045165,SHA1002,1,330727,0330727,Mortein Doom Powerrgard Aiko 12*600Ml,CA,S,CA,1,0,15987,15987,15987,0,0,0,0,0,15987,0,2557.92,18544.92,SOSHA1002000133,Invoice,Invoiced,11/03/2025,,,,,,,,,,,,,,12,Picked,DTR Van-D,,,,,,,,
IN001405,7880336,CT0010054728,SHA1000,1,238167,0238167,Jik Bleach Regular 70Ml *144,CA,S,CA,5,0,3218.39,3218.39,16091.95,0,0,0,0,0,16091.95,0,2574.71,18666.66,SOSHA1000000031,Invoice,Invoiced,21/03/2025,,,,,,,,,,,,,,720,Picked,Wholesale-D,,,,,,,,
IN001510,7880336,CT0010047491,SHA1000,7,3239865,3239865,DETTOL LIQUID 500ML+250ML,CA,S,CA,1,0,16443,16443,16443,0,0,0,0,0,16443,0,2630.88,19073.88,SOSHA1000000032,Invoice,Invoiced,21/03/2025,,,,,,,,,,,,,,12,Unpick,Wholesale-D,,,,,,,,
IN000904,7880336,CT0010054391,SHA1000,41,3277708,3277708,JIK REGULAR 750ML (2+1),CA,S,CA,5,0,3972,3972,19860,0,0,0,0,0,19860,0,0,19860,SOSHA1000000019,Invoice,Invoiced,13/03/2025,,,,,,,,,,,,,,30,Picked,Other Supermarts-D,,,,,,,,
IN001287,7880336,CT0010047503,SHA1000,6,349130,0349130,Mortein Doom P.Gard Aik Lemon 12*100Ml,CA,S,CA,8,0,2163.01,2163.01,17304.08,0,0,0,0,0,17304.08,0,2768.65,20072.73,SOSHA1000000029,Invoice,Invoiced,20/03/2025,,,,,,,,,,,,,,96,Picked,Medium Supermarket-D,,,,,,,,
IN000383,7880336,CT0010041783,SHA1000,1,3240461,3240461,DETTOL SOAP ORIGINAL 175GX2,CA,S,CA,2,0,10252,10252,20504,0,0,0,0,0,20504,0,0,20504,SOSHA1000000013,Invoice,Invoiced,06/03/2025,,,,,,,,,,,,,,48,Picked,DTR Van-D,,,,,,,,
IN000904,7880336,CT0010054391,SHA1000,34,384686,0384686,Jik Colours 750Ml *18,CA,S,CA,2,0,10391.01,10391.01,20782.02,0,0,0,0,0,20782.02,0,0,20782.02,SOSHA1000000019,Invoice,Invoiced,13/03/2025,,,,,,,,,,,,,,36,Picked,Other Supermarts-D,,,,,,,,
IN001287,7880336,CT0010047503,SHA1000,8,349302,0349302,Mortein Doom P.Gard Aik Lemon 12*300Ml,CA,S,CA,2,0,9404.39,9404.39,18808.78,0,0,0,0,0,18808.78,0,3009.4,21818.18,SOSHA1000000029,Invoice,Invoiced,20/03/2025,,,,,,,,,,,,,,24,Picked,Medium Supermarket-D,,,,,,,,
IN000904,7880336,CT0010054391,SHA1000,47,366165,0366165,Dettol Soap Original 48*175G,CA,S,CA,2,0,11184,11184,22368,0,0,0,0,0,22368,0,0,22368,SOSHA1000000019,Invoice,Invoiced,13/03/2025,,,,,,,,,,,,,,96,Picked,Other Supermarts-D,,,,,,,,
IN000904,7880336,CT0010054391,SHA1000,15,3049805,3049805,DETTOL LIQUID 72*125ML,CA,S,CA,1,0,22571,22571,22571,0,0,0,0,0,22571,0,0,22571,SOSHA1000000019,Invoice,Invoiced,13/03/2025,,,,,,,,,,,,,,72,Picked,Other Supermarts-D,,,,,,,,
IN001078,7880336,CT0010043496,SHA1000,32,8158006,8158006,HARPIC POWER PLUS  TWINPACK 12*500ML,CA,S,CA,2,0,9790.64,9790.64,19581.28,0,0,0,0,0,19581.28,0,3133,22714.28,SOSHA1000000024,Invoice,Invoiced,17/03/2025,,,,,,,,,,,,,,24,Picked,DTR Van-D,,,,,,,,
IN000903,7880336,CT0010054388,SHA1000,58,3252305,3252305,HARPIC TECHNO PINE 1000ML *12,CA,S,CA,2,0,9913.79,9913.79,19827.58,0,0,0,0,0,19827.58,0,3172.41,22999.99,SOSHA1000000018,Invoice,Invoiced,13/03/2025,,,,,,,,,,,,,,24,Picked,Medium Supermarket-D,,,,,,,,
IN001510,7880336,CT0010047491,SHA1000,23,3252301,3252301,HARPIC TECHNO FLORAL 1000ML*12,CA,S,CA,2,0,9913.79,9913.79,19827.58,0,0,0,0,0,19827.58,0,3172.41,22999.99,SOSHA1000000032,Invoice,Invoiced,21/03/2025,,,,,,,,,,,,,,24,Unpick,Wholesale-D,,,,,,,,
IN001286,7880336,CT0010047491,SHA1000,31,3178722,3178722,JIK REGULAR 1.5 LITRESL + COLORS 1.5 LITRES,CA,S,CA,4,0,5018,5018,20072,0,0,0,0,0,20072,0,3211.52,23283.52,SOSHA1000000028,Invoice,Invoiced,20/03/2025,,,,,,,,,,,,,,16,Picked,Wholesale-D,,,,,,,,
IN000904,7880336,CT0010054391,SHA1000,40,3277707,3277707,JIK REGULAR 750ML + 250ML,CA,S,CA,6,0,3972,3972,23832,0,0,0,0,0,23832,0,0,23832,SOSHA1000000019,Invoice,Invoiced,13/03/2025,,,,,,,,,,,,,,72,Picked,Other Supermarts-D,,,,,,,,
IN001287,7880336,CT0010047503,SHA1000,54,3252298,3252298,HARPIC TECHNO LEMON 500ML*24,CA,S,CA,2,0,10344.83,10344.83,20689.66,0,0,0,0,0,20689.66,0,3310.35,24000.01,SOSHA1000000029,Invoice,Invoiced,20/03/2025,,,,,,,,,,,,,,48,Picked,Medium Supermarket-D,,,,,,,,
